,response,distributions,probable_topic,topic_probability
3729,"['getting', 'update', 'canvas', 'professor', 'cause', 'fucking']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3730,"['using', 'estimate', 'grade', 'lower', 'grade', 'document', 'teacher', 'grade', 'canvas', 'really']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3731,"['really', 'check', 'behind', 'professor', 'going', 'stressful', 'everyone', 'grade', 'important', 'professor', 'paper', 'note', 'enter', 'canvas', 'stress']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3732,"['accidentally', 'report', 'professor', 'profile', 'picture', 'canvas', 'beginning', 'semester', 'final', 'school', 'class', 'guess', 'upset']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3733,"['receive', 'canvas', 'notification', 'professor', 'someone', 'please', 'funeral', 'harry', 'style', 'fancam', 'kahoot', 'mistake', '-rupi']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3734,"['waking', 'mandatory', 'meeting', 'professor', 'make', 'leave', 'audio', 'video', 'lecture', 'powerpoints', 'already', 'canvas', 'tire']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3735,"['devil', 'check', 'local', 'college', 'option', 'earlham', 'virtual', 'campus', 'visit', 'thurs', '430pm', 'purdue', 'polytech', 'monday', 'canvas', 'details']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3736,"['professor', 'disappear', 'canvas', 'month', 'yesterday', 'pop', 'upload', 'syllabus(5', 'discussion', 'quiz', '2test', 'papers', 'request', 'going', 'karen', 'ccing', 'department']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3737,"['professor', 'add', 'file', 'canvas', 'wasting']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3738,"['history', 'teacher', 'email', 'canvas', 'hella', 'irritate', 'sleep']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3739,"['queen', 'drop', 'history', 'class', 'think', 'history', 'would', 'professor', 'whole', 'family', 'virus', 'unresponsive', 'canvas', 'fuck', 'assignment', 'hide']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3740,"['college', 'close', 'campus', 'winter', 'quarter', 'transition', 'final', 'canvas', 'proctorio', 'average', 'virtually', 'identical', 'class', 'given', 'probably', 'cheat', 'probably', 'experience', 'learning', 'think', 'proctor', 'need']","[(0, 0.43225592), (1, 0.40398598), (2, 0.06589322), (3, 0.09786486)]",,
3741,"['piss', 'professor', 'start', 'add', 'bunch', 'assignment', 'canvas']","[(0, 0.4322561), (1, 0.119797654), (2, 0.35008135), (3, 0.097864866)]",,
3742,"['professor', 'fucking', 'annoying', 'scrap', 'start', 'canvas', 'enough', 'standard', 'afford', 'waste', 'canvas', 'store', 'close']","[(0, 0.4322561), (1, 0.119797654), (2, 0.35008138), (3, 0.097864866)]",,
3743,"['es', 'professor', 'fodem', 'trabalho', 'bonitinho', 'canvas', 'dizer', 'esquecem', 'trabalho', 'apresentação', 'quero', 'página', 'instagram', 'aaaaa']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3744,"['professor', 'assignment', 'cause', 'shmoop', 'instead', 'reading', 'reality', 'cause', 'complain', 'nonstop', 'canvas', 'people', 'taking', 'class', 'seriously', 'sorry', 'class', 'point']","[(0, 0.7164369), (1, 0.11980166), (2, 0.065894015), (3, 0.097867385)]",,
3745,"['teacher', 'think', 'using', 'canvas']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3746,"['university', 'professor', 'website', 'canvas', 'think', 'website', 'wrong', 'canvas']","[(0, 0.432256), (1, 0.40398586), (2, 0.06589323), (3, 0.0978649)]",,
3747,"['professor', 'email', 'create', 'assignment', 'canvas', 'email', 'fucking', 'ghost']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3748,"['professor', 'email', 'message', 'canvas', 'semester', 'school', 'refund']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3749,"['teacher', 'child', 'canvas', 'parent', 'trouble', 'google', 'instead', 'silence', 'email', 'words', 'drink']","[(0, 0.779148), (1, 0.09331349), (2, 0.051316448), (3, 0.07622205)]",,
3750,"['teacher', 'teaching', 'homework', 'canvas', 'please', 'everyday']","[(0, 0.45685965), (1, 0.07639115), (2, 0.2233214), (3, 0.2434278)]",,
3751,"['block', 'teacher', 'canvas', 'getting', 'annoying']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3752,"['already', 'start', 'start', 'class', 'teacher', 'publish', 'class', 'canvas', 'professor', 'start', 'means', 'semester']","[(0, 0.38672665), (1, 0.0646652), (2, 0.495782), (3, 0.05282617)]",,
3753,"['infinite', 'canvas', 'college', 'student', 'trap', 'everything', 'online']","[(0, 0.4322538), (1, 0.11979693), (2, 0.065893084), (3, 0.38205618)]",,
3754,"['suppose', 'finish', 'assignment', 'canvas', 'notification', 'suppose', 'resonate', 'nothing', 'online', 'motivate', 'extreme', 'professor', 'disappointment']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3755,"['going', 'everyone', 'going', 'depressive', 'week', 'college', 'ending', 'logging', 'canvas', 'graduation', 'video']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3756,"['college', 'professor', 'canvas', 'material', 'teacher', 'struggle']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3757,"['working', 'discover', 'brother', 'write', 'university', 'assignment', 'directly', 'canvas', 'horrify']","[(0, 0.432256), (1, 0.40398586), (2, 0.06589323), (3, 0.0978649)]",,
3758,"['grambling', 'shoudve', 'know', 'professor', 'going', 'answer', 'phone', 'call', 'email', 'canvas', 'message', 'unprofessional']","[(0, 0.43226588), (1, 0.11980057), (2, 0.06589378), (3, 0.3820398)]",,
3759,"['teacher', 'make', 'assignment', 'canvas', '11:59', 'bitch']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3760,"['professor', 'date', 'canvas', 'calendar', 'going', 'exception', 'rule', 'sorry', 'sorry']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3761,"['literally', 'canvas', 'spring', 'break', 'almost', 'miss', 'wednesday', 'professor', 'email', 'miss', 'hella', 'tonight', 'ready', 'semester', 'motivation', 'finish']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3762,"['canvas', 'email', 'resource', 'professor']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3763,"['parant', 'dam', 'notif', 'canvas', 'naiiyak', 'hirap', 'maging', 'college', 'student']","[(0, 0.43225384), (1, 0.11979694), (2, 0.065893084), (3, 0.38205615)]",,
3764,"['canvas', 'professor', 'hide', 'secret', 'compartment', 'bring', 'blackboard']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3765,"['receive', 'canvas', 'notification', 'every', 'getting', 'annoying', 'scare', 'miss', 'professor', 'message']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3766,"['motivation', 'essay', 'tire', 'amount', 'teacher', 'giving', 'tire', 'looking', 'computer', 'screen', 'hours', 'tire', 'canvas', 'notification']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3767,"['argue', 'grade', 'teacher', 'person', 'finesse', 'canvas']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3768,"['hacker', 'mess', 'server', 'canvas', 'professor', 'bore', 'assigning', 'second']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3769,"['learning', 'video', 'tutorial', 'upload', 'canvas', 'learner', 'watch', 'first', 'attempt', 'perfect', 'later']","[(0, 0.43225592), (1, 0.403986), (2, 0.06589322), (3, 0.09786486)]",,
3770,"['putangina', 'canvas', 'bangtan', 'college']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3771,"['professor', 'really', 'taking', 'respond', 'grade', 'class', 'canvas', 'would', 'problem']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3772,"['canvas', 'issue', 'teacher', 'another', 'website']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3773,"['fucking', 'nutrition', 'teacher', 'canvas', 'layout', 'whole', 'make', 'close']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3774,"['professor', 'upload', 'assignment', 'today', 'tonight', 'technically', 'mistake', 'already', 'glasses', 'fucking', 'opening', 'canvas', 'unless', 'argue', 'someone']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3775,"['professor', 'screwing', 'canvas', 'blackboard', 'whatever', 'program', 'site', 'school', 'whole', 'semester']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3776,"['amount', 'canvas', 'notification', 'getting', 'right', 'actually', 'insane', 'professor', 'need', 'swear']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3777,"['physics', 'teacher', 'understand', 'canvas']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3778,"['degrade', 'canvas', 'message', 'teacher', 'failure']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3779,"['queen', '100x100', 'acrylic', 'canvas', 'march', 'longlivethequeen', 'queen', 'queendies', 'quarabtine', 'camberwelluniversityofarts', 'thequeendied', 'worldhealth', 'byequeen', 'museumfromhome', 'stayhome', 'coronavirus']","[(0, 0.4322659), (1, 0.11980091), (2, 0.35006642), (3, 0.09786675)]",,
3780,"['homework', 'teacher', 'make', 'canvas', 'messy', 'stuff', 'mix', 'assignment', 'class']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3781,"['paper', 'spend', 'writing', 'teacher', 'canvas']","[(0, 0.55793655), (1, 0.31454083), (2, 0.051312055), (3, 0.076210625)]",,
3782,"['everytime', 'notification', 'teacher', 'canvas', 'heart', 'stops', 'ksncodjvokd', 'avoid']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3783,"['professor', 'decide', 'upload', 'update', 'everything', 'canvas']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3784,"['professor', 'never', 'essay', 'need', 'anything', 'different', 'date', 'canvas', 'going', 'insane', 'mention', 'write']","[(0, 0.7164368), (1, 0.119801894), (2, 0.06589403), (3, 0.09786731)]",,
3785,"['update', 'physics', 'class', 'someone', 'post', 'online', 'canvas', 'asking', 'anyone', 'could', 'professor', 'email', 'direct', 'message', 'anything', 'reply', 'continue', 'ignore', 'dumpster']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3786,"['professor', 'email', 'online', 'transcript', 'cheating', 'canvas']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3787,"['today', 'white', 'teacher', 'defend', 'insert', 'shitty', 'opinion', 'trans', 'people', 'show', 'exactly', 'incapable', 'using', 'canvas', 'assignment', 'date', 'group', 'project']","[(0, 0.5401574), (1, 0.21796538), (2, 0.18904532), (3, 0.052831914)]",,
3788,"['american', 'school', 'system', 'drive', 'crazy', 'professor', 'making', 'paint', 'something', 'final', 'want', '20x30', 'canvas', 'lying', 'around', 'house', 'store', 'close', 'amazon']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3789,"['paranoid', 'canvas', 'surveilling', 'offer', 'discord', 'channel', 'could', 'share', 'resource', 'panoptic', 'university', 'though', 'reluctant', 'throw', 'already', 'swamp']","[(0, 0.43225598), (1, 0.40398586), (2, 0.065893225), (3, 0.097864896)]",,
3790,"['teacher', 'posting', 'excessive', 'amount', 'assignment', 'canvas', 'restrictive', 'opportunity', 'grading', 'policy', 'covid19', 'pandemic']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3791,"['horror', 'provas', 'professores', 'mandaram', 'fosse', 'exercício', 'deram', 'entregar', 'canvas', 'horas', 'partir', 'começar', 'podium', 'fazer', 'sendo', 'legais', 'vamos', 'resto']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3792,"['everyday', 'least', 'canvas', 'notification', 'throughout', 'dacrib', 'university']","[(0, 0.33663005), (1, 0.31467924), (2, 0.051313013), (3, 0.29737765)]",,
3793,"['canvas', '.....', 'professor', 'professionally', 'cause', 'cannotttttt', 'shittt']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3794,"['assignment', 'create', 'canvas', 'professor', 'getting', 'annoying']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3795,"['professor', 'canvas', 'email', 'everything', 'meanwhile', 'humanities', 'professor', 'dictator', 'program']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3796,"['remember', 'nasty', 'child', 'separate', 'device', 'google', 'answer', 'download', 'everything', 'canvas', 'beforehand', 'personally', 'confirm', 'professor', 'times', 'access', 'canvas']","[(0, 0.33660647), (1, 0.09328922), (2, 0.051311478), (3, 0.5187928)]",,
3797,"['teacher', 'canvas', 'hsjkahdjahjhaj']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3798,"['awake', 'thinking', 'paint', 'entire', 'sunset', 'forest', 'landscape', '24x36', 'canvas', 'using', 'pencil', 'eraser', 'dip', 'paint', 'dot', 'canvas', 'fuckin', 'proud', 'bitch', 'teacher']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3799,"['teacher', 'always', 'discussion', 'forum', 'canvas,,like', 'people', 'write']","[(0, 0.7791922), (1, 0.0932881), (2, 0.051311307), (3, 0.07620839)]",,
3800,"['professor', 'still', 'upload', 'assignment', 'canvas']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3801,"['would', 'professor', 'properly', 'canvas']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3802,"['person', 'canvas', 'message', 'peer', 'requirement', 'papers', 'anxious', 'student', 'project', 'worth', 'professor', 'idea']","[(0, 0.33662337), (1, 0.31446773), (2, 0.05131259), (3, 0.29759628)]",,
3803,"['still', 'understand', 'professor', 'fucking', 'incompetent', 'course', 'available', 'canvas', 'deadass', 'tire', 'mailing', 'professor', 'forth', 'finding', 'right', 'wrong']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3804,"['tire', 'getting', 'message', 'canvas', 'teacher', 'complain', 'drinking', 'class', 'problem', 'solve', 'think', 'drinking', 'coffee']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3805,"['canvas', 'notification', 'every', 'thing', 'teacher']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3806,"['teacher', 'stuff', 'canvas', 'advance', 'finish', 'assignment', 'wednesday', 'weekend', 'without', 'worry', 'spend', 'feeling', 'guilty', 'procrastinate', 'point', 'locking', 'assignment']","[(0, 0.5579365), (1, 0.31454083), (2, 0.05131205), (3, 0.076210625)]",,
3807,"['professor', 'cause', 'canvas', 'assignment', 'alert', 'phone', 'block', 'immediately', 'sister', 'leave', 'alone']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3808,"['bullshit', 'online', 'school', 'anymore', 'steps', 'drop', 'look', 'anything', 'month', 'college', 'awful', 'seeing', 'canvas', 'panic']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3809,"['respond', 'canvas', 'message', 'email', 'attachment', 'professor', 'seeing', 'attachment', 'realize']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3810,"['professor', 'sending', 'emails/', 'canvas', 'notification', 'really']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3811,"['everytime', 'notif', 'canvas', 'school', 'email', 'little', 'heart', 'attack', 'think', 'wrong', 'quarantine', 'least', 'recieve', 'disappoint', 'teacher', 'email']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3812,"['teacher', 'ask', 'class', 'whole', 'canvas', 'stop', 'working', 'could']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3813,"['online', 'theatre', 'tweak', 'work', 'teacher', 'history', 'teacher', 'wanna', 'essay', 'try', 'kinda', 'bring', 'teacher', 'update', 'canvas']","[(0, 0.8192068), (1, 0.07638201), (2, 0.04201321), (3, 0.062398005)]",,
3814,"['teacher', 'fuck', 'canvas', 'right']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3815,"['nothing', 'piss', 'professor', 'middle', 'night', 'change', 'assignment', 'around', 'canvas', 'sleep']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3816,"['canvas', 'fucking', 'professor', 'figure', 'somehow', 'miss', 'three', 'assignment', 'infuriate']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3817,"['englisg', 'teacher', 'really', 'dick', 'make', 'everything', 'purposely', 'difficult', 'assign', 'stuff', 'never', 'anything', 'still', 'insist', 'using', 'website', 'making', 'canvas']","[(0, 0.77919215), (1, 0.09328821), (2, 0.051311318), (3, 0.07620835)]",,
3818,"['email', 'professor', 'eisenberg', 'genny', '12:01', 'submit', 'assignment', 'canvas', 'would', 'accept', 'anymore', 'super', 'piss', 'accept', 'give', 'telling', 'straight', 'going']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3819,"['canvas', 'paper', 'syllabus', 'tomorrow', 'ask', 'professor', 'answer', 'question', 'email', 'ahahaha', 'danger']","[(0, 0.43226585), (1, 0.11980057), (2, 0.06589377), (3, 0.3820398)]",,
3820,"['canvas', 'college', 'fuck']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3821,"['online', 'class', 'fuck', 'professor', 'canvas', 'sending', 'message', 'miss', 'assignment', 'click', 'assignment', 'learn', 'fuckin', 'portal']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3822,"['teacher', 'tryna', 'canvas', 'clear', 'instructions', 'nerve', 'fuckin', 'everything']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3823,"['teacher', 'lock', 'assignment', 'canvas', 'email', 'angry', 'email', 'effect', 'check', 'email']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3824,"['taking', 'canvas', 'typing', 'answer', 'email', 'professor', 'asking', 'could', 'retake', 'instead', 'angel', 'exist']","[(0, 0.43226588), (1, 0.11980057), (2, 0.06589378), (3, 0.3820398)]",,
3825,"['understand', 'professor', 'could', 'upload', 'assignment', 'every', 'check', 'phone', 'canvas', 'notification', 'assignment', 'syllabus']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3826,"['tire', 'professor', 'upload', 'useless', 'file', 'canvas', 'every', 'knowing', 'nobody']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3827,"['professor', 'really', 'unlock', 'final', 'canvas', 'thinking']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3828,"['check', 'canvas', 'assignment', 'today', 'lying', 'professor']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3829,"['professor', 'dillard', 'email', 'canvas', 'inbox', 'personal', 'email', 'suppose', 'question', 'answer', 'class']","[(0, 0.43226585), (1, 0.11980057), (2, 0.06589377), (3, 0.3820398)]",,
3830,"['teacher', 'grade', 'canvas', 'passing', 'failing']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3831,"['irritate', 'canvas', 'notification', 'professor']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3832,"['suppose', 'professor', 'never', 'post', 'canvas', 'fucking', 'whore']","[(0, 0.7164368), (1, 0.11980188), (2, 0.06589403), (3, 0.09786731)]",,
3833,"['suppose', 'class', 'online', 'teacher', 'canvas']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3834,"['professor', 'refuse', 'canvas', 'everything', 'email', 'forget']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3835,"['canvas', 'using', 'teacher', 'rule', 'exist']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3836,"['class', '2:30pm', 'professor', 'class', 'email', 'publish', 'class', 'canvas', 'mention', 'rate/', 'comment', 'professor', 'website']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3837,"['amanhã', 'acordar', 'entrar', 'canvas', 'voltar', 'dormir', 'professor', 'maldito', 'acordar']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3838,"['block', 'teacher', 'canvas']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3839,"['professor', 'really', 'posting', 'study', 'material', 'class', 'canvas', 'tryna', 'freebie', 'whatever', 'means', 'pandemic', 'going', 'think', 'everyone', 'class', 'everyday']","[(0, 0.4322945), (1, 0.11980913), (2, 0.06589562), (3, 0.38200074)]",,
3840,"['canvas', 'sakai', 'blackboard', 'rutgers', 'university', 'make', 'instead', 'putting', 'class', 'fucking', 'application']","[(0, 0.432256), (1, 0.40398586), (2, 0.06589323), (3, 0.0978649)]",,
3841,"['listen', 'unread', 'manga', 'fall', 'bookshelf', 'anime', 'show', 'still', 'finish', 'professor', 'sending', 'canvas', 'email', 'wazoo', 'damned', 'rewatch', 'series']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3842,"['downside', 'online', 'class', 'start', 'canvas', 'almost', 'instructions', 'email', 'professor', 'clarify', 'waste', 'still', 'response', 'stare', 'screen', 'complete', 'question']","[(0, 0.4322561), (1, 0.119797654), (2, 0.35008138), (3, 0.097864866)]",,
3843,"['guess', 'teacher', 'confrontation', 'reason', 'school', 'literally', 'talk', 'teacher', 'check', 'canvas', 'email', 'interest']","[(0, 0.77919704), (1, 0.09328546), (2, 0.051310796), (3, 0.07620677)]",,
3844,"['public', 'school', 'system', 'everyone', 'friend', 'commit', 'suicide', 'refuse', 'working', 'teacher', 'lock', 'class', 'canvas', 'worry', 'extreme', 'scare', 'fall', 'behind', 'system', 'fail']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3845,"['month', 'canvas', 'blueprint', 'start', 'night', 'submission', 'hoyyyyy', 'samantha', 'habit', 'college', 'dalhin', 'trabaho', 'college']","[(0, 0.43225607), (1, 0.11979765), (2, 0.3500814), (3, 0.09786486)]",,
3846,"['boomer', 'professor', 'starting', 'learn', 'canvas', 'things', 'grade']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3847,"['forget', 'teacher', 'taking', 'attendance', 'canvas', 'mark', 'absent']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3848,"['class', 'sleep', 'professor', 'upload', 'lecture', 'video', 'canvas', 'later', 'sister', 'snitch', 'tell', 'parent', 'class', 'early', 'attend', 'class']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3849,"['teacher', 'thing', 'canvas', 'write', 'research', 'paper', 'middle', 'pandemic', 'entire', 'bloodline']","[(0, 0.77915376), (1, 0.09331124), (2, 0.05131513), (3, 0.07621988)]",,
3850,"['professor', 'nerve', 'canvas', 'welcome']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3851,"['finally', 'tedious', 'assignment', 'canvas', 'assignment', 'college', 'student', 'overwhelm', 'right']","[(0, 0.4322538), (1, 0.11979693), (2, 0.065893084), (3, 0.38205618)]",,
3852,"['campus', 'experience', 'power', 'outage', 'storm', 'affect', 'email', 'phone', 'service', 'canvas', 'accessibility', 'college', 'operations', 'suspend', 'today', 'april', 'mynwcc', 'accessible', 'website', 'services', 'delay', 'notice']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3853,"['piss', 'university', 'change', 'canvas', 'third', 'freak', 'aggressively', 'assert', 'feminity', 'little', 'better']","[(0, 0.432256), (1, 0.40398586), (2, 0.06589323), (3, 0.0978649)]",,
3854,"['muitos', 'poucos', 'brasil', 'ouviram', 'falar', 'monte', 'carlo', 'procure', 'linkedin', 'contatos', 'pessoal', 'finochio', 'criou', 'método', 'canvas', 'professor', 'discutindo', 'muito', 'assunto']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3855,"['fucking', 'murder', 'columbia', 'college', 'canvas', 'foundation']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3856,"['school', 'teacher', 'still', 'putting', 'assignment', 'canvas', '.....']","[(0, 0.71644616), (1, 0.11979658), (2, 0.06589302), (3, 0.09786427)]",,
3857,"['teacher', 'open', 'group', 'assignment', 'canvas', 'want', 'tomorrow', 'bitch', 'triflin']","[(0, 0.55791277), (1, 0.093288586), (2, 0.27259), (3, 0.0762086)]",,
3858,"['people', 'dying', 'teacher', 'canvas', 'fuck']","[(0, 0.7791922), (1, 0.0932881), (2, 0.051311307), (3, 0.07620839)]",,
3859,"['professor', 'horrible', 'using', 'canvas', 'type', 'everything', 'give', 'assignment', 'apparently', 'paper', 'powerpoint', 'slide', 'wednesday', 'another', 'class']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3860,"['canvas', 'homework', 'professor', 'email', 'opening', 'closing', 'laptop', 'failing', 'assignment']","[(0, 0.43227845), (1, 0.11980486), (2, 0.3500477), (3, 0.09786896)]",,
3861,"['professor', 'different', 'score', 'response', 'canvas', 'really', 'seeing', 'still', 'still', 'online', 'class']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
3862,"['lecture', 'base', 'textbook', 'professor', 'upload', 'slide', 'canvas', 'expect', 'learn', 'fucking', 'nowhere', 'learning', 'person', 'absolutely', 'ridiculous', 'refund', 'tuition', 'country']","[(0, 0.43225592), (1, 0.40398598), (2, 0.06589322), (3, 0.09786486)]",,
3863,"['galaw', 'galaw', 'naman', 'professor', 'problem', 'bakit', 'hinahayaan', 'makapagbigay', 'canvas', 'gagawin', 'kahit', 'suspend', 'mahirap', 'naman', 'hindi', 'gawin', 'pinapagawa', 'kawawa', 'endclassesnowfeu']","[(0, 0.603868), (1, 0.16735885), (2, 0.0920543), (3, 0.1367189)]",,
